A,B
"(100, -140, 8, 0)","[-544.2245169068218, -96.78560889387762, 103]"
"(80, -170, -9, 0)","[61.260941661863775, 0, 1]"
"(70, -150, -6, 0)","[49.172340459119454, 0, 1]"
"(60, -140, -4, 0)","[40.00359131130938, 0, 1]"
"(50, -140, -3, 0)","[30.266566215305627, 0, 4]"
"(50, -130, -1, 0)","[24.043724999999995, 0, 1]"
"(40, -130, 1, 0)","[9.0, 0, 1]"
"(30, -140, 2, 0)","[-855.6143073585176, -900.0, 3]"
"(30, -140, 4, 0)","[63.064754798536136, 0, 1]"
"(420, 30, -9, 0)","[199.97609948264534, 0, 375]"
"(420, 40, -8, 0)","[199.97449316415438, 0, 364]"
"(420, 40, -7, 0)","[199.97582099869084, 0, 397]"
"(350, 50, -6, 0)","[199.9707937912043, 0, 380]"
"(350, 60, -5, 0)","[199.9688880869334, 0, 340]"
"(350, 60, -4, 0)","[199.96659628005483, 0, 375]"
"(350, 60, -3, 0)","[199.96731282332317, 0, 386]"
"(350, 60, -2, 0)","[199.96467716759446, 0, 397]"
"(350, 70, -1, 0)","[199.95905231895495, 0, 340]"
"(350, 70, 0, 0)","[199.95602395249483, 0, 340]"
"(350, 60, 1, 0)","[199.9553778690382, 0, 397]"
"(350, 60, 2, 0)","[199.95188269918611, 0, 386]"
"(350, 60, 3, 0)","[199.94547163940769, 0, 375]"
"(350, 60, 4, 0)","[199.94228084164465, 0, 340]"
"(350, 50, 5, 0)","[199.93805442560716, 0, 380]"
"(350, 40, 6, 0)","[199.93541734632853, 0, 397]"
"(350, 40, 7, 0)","[199.92990019772705, 0, 364]"
"(350, 30, 8, 0)","[199.92613600121567, 0, 375]"
"(350, 20, 9, 0)","[199.92232418416864, 0, 380]"
"(350, 10, 10, 0)","[199.91849548133158, 0, 730]"
"(350, 0, 10, 0)","[199.94350486612478, 0, 732]"
"(280, -40, -7, 0)","[199.9360069574223, 0, 146]"
"(280, -20, -2, 0)","[199.92037423376837, 0, 146]"
"(280, -20, 1, 0)","[199.9100753516781, 0, 146]"
"(210, -20, 2, 0)","[116.74577790622101, 0, 3]"
"(210, -20, 3, 0)","[199.74419291758335, 0, 68]"
"(210, -20, 4, 0)","[199.74272991502218, 0, 343]"
"(210, -40, 6, 0)","[199.88791284242703, 0, 146]"
"(210, -90, -9, 0)","[199.7840164550429, 0, 38]"
"(210, -80, -8, 0)","[199.78998956132352, 0, 113]"
"(210, -70, -6, 0)","[59.04507125444652, 0, 1]"
"(210, -60, -5, 0)","[199.7722102597729, 0, 181]"
"(210, -60, -4, 0)","[199.694689160117, 0, 38]"
"(140, -60, -3, 0)","[199.4882351025642, 0, 226]"
"(140, -60, -2, 0)","[199.46646401327408, 0, 171]"
"(140, -50, -1, 0)","[199.84251596102436, 0, 263]"
"(140, -50, 0, 0)","[199.5977512976849, 0, 153]"
"(140, -60, 2, 0)","[41.395742638163995, 0, 1]"
"(140, -60, 3, 0)","[37.88975747153683, 0, 1]"
"(140, -60, 4, 0)","[33.78919002518928, 0, 1]"
"(140, -70, 5, 0)","[28.99320470782372, 0, 1]"
"(140, -80, 7, 0)","[199.55823803897968, 0, 113]"
"(140, -90, 8, 0)","[-900.0, 199.37119681703794, 38]"
"(140, -100, 9, 0)","[-900.0, 0, 1]"
"(140, -110, 10, 0)","[-711.1923241955034, 139.00311395042007, 9]"
"(420, 60, -9, 0)","[199.9807486200205, 0, 342]"
"(420, 70, -8, 0)","[199.97959644870394, 0, 352]"
"(420, 80, -7, 0)","[199.97860451679577, 0, 324]"
"(350, 80, -6, 0)","[199.97684349129617, 0, 355]"
"(350, 90, -5, 0)","[199.9764966353976, 0, 334]"
"(350, 90, -4, 0)","[199.9731848614706, 0, 342]"
"(350, 100, -3, 0)","[199.97421644139888, 0, 327]"
"(350, 100, -2, 0)","[199.9730109371631, 0, 324]"
"(350, 100, -1, 0)","[199.9717620259478, 0, 334]"
"(350, 100, 0, 0)","[199.9704703010729, 0, 334]"
"(350, 100, 1, 0)","[199.9691367850374, 0, 324]"
"(350, 100, 2, 0)","[199.96776302456078, 0, 327]"
"(350, 90, 3, 0)","[199.9567646837021, 0, 342]"
"(350, 90, 4, 0)","[199.9649032954967, 0, 334]"
"(350, 80, 5, 0)","[199.9506199142646, 0, 355]"
"(350, 80, 6, 0)","[199.9619114929568, 0, 324]"
"(350, 70, 7, 0)","[199.96037255817072, 0, 352]"
"(350, 60, 8, 0)","[199.94046455217185, 0, 342]"
"(350, 50, 9, 0)","[199.93689759372853, 0, 355]"
"(350, 40, 10, 0)","[199.95400588271517, 0, 643]"
"(280, 20, 10, 0)","[199.95075772278324, 0, 643]"
"(280, -10, -3, 0)","[199.94472086858428, 0, 553]"
"(210, -10, -1, 0)","[199.81660683624187, 0, 343]"
"(210, -10, 0, 0)","[199.79716120814118, 0, 343]"
"(210, -10, 1, 0)","[199.77529100885118, 0, 410]"
"(210, -10, 2, 0)","[199.75066305600166, 0, 550]"
"(280, -40, -9, 0)","[199.93546470541148, 0, 608]"
"(280, -30, -8, 0)","[199.93046595424647, 0, 1267]"
"(280, -20, -6, 0)","[199.93636652799404, 0, 710]"
"(280, -10, -4, 0)","[199.93182915390395, 0, 905]"
"(280, -10, 2, 0)","[199.9143305705544, 0, 550]"
"(280, -10, 3, 0)","[199.91146480585013, 0, 782]"
"(280, -20, 5, 0)","[199.9044551406331, 0, 708]"
"(280, -30, 6, 0)","[199.89864070835574, 0, 407]"
"(210, -30, 7, 0)","[199.86106459867398, 0, 1008]"
"(210, -40, 8, 0)","[199.88188833622257, 0, 608]"
"(210, -50, 9, 0)","[-21.083470171046585, 199.89079748599167, 710]"
"(210, -60, 10, 0)","[-43.57375103064605, -768.4842025959163, 10]"
"(210, -60, -9, 0)","[102.36916546296321, 0, 5]"
"(210, -50, -8, 0)","[101.37194068461706, 0, 4]"
"(210, -50, -7, 0)","[199.84223515948148, 0, 148]"
"(210, -40, -6, 0)","[98.31179204924648, 0, 5]"
"(210, -40, -5, 0)","[199.8258050223271, 0, 191]"
"(210, -30, -4, 0)","[92.17451994035835, 0, 5]"
"(210, -30, -3, 0)","[199.80695413360377, 0, 84]"
"(210, -30, -2, 0)","[199.79931279174463, 0, 147]"
"(210, -30, -1, 0)","[199.79154345606165, 0, 191]"
"(210, -30, 0, 0)","[199.7837549583912, 0, 191]"
"(210, -30, 1, 0)","[199.77603494258966, 0, 147]"
"(210, -30, 2, 0)","[199.76849231106186, 0, 84]"
"(140, -40, 4, 0)","[199.74173503413192, 0, 190]"
"(140, -40, 5, 0)","[46.85405423172489, 0, 4]"
"(140, -50, 6, 0)","[199.709067431324, 0, 148]"
"(140, -50, 7, 0)","[19.05919491910938, 0, 4]"
"(140, -60, 8, 0)","[-890.1359957527158, -839.1857224850612, 5]"
"(140, -70, 9, 0)","[-809.3953065649433, 0, 4]"
"(140, -80, 10, 0)","[97.34423152275791, 0, 10]"
"(140, -90, 10, 0)","[-888.6289107825905, 199.82850549243628, 119]"
"(140, -100, 10, 0)","[-799.6771463560722, 199.6623889076633, 303]"
"(140, -110, -9, 0)","[58.9050076831764, 0, 1]"
"(140, -100, -8, 0)","[58.36843003880282, 0, 1]"
"(140, -100, -7, 0)","[195.50034376575218, 0, 81]"
"(140, -90, -6, 0)","[57.00684660415556, 0, 1]"
"(140, -90, -5, 0)","[194.06374103869913, 0, 81]"
"(140, -80, -4, 0)","[55.14427906590823, 0, 1]"
"(130, -80, -3, 0)","[53.96991703614997, 0, 1]"
"(130, -80, -2, 0)","[52.59639419432745, 0, 1]"
"(130, -80, -1, 0)","[50.989934730207544, 0, 1]"
"(120, -80, 0, 0)","[49.11103477217257, 0, 1]"
"(120, -80, 1, 0)","[46.91349096160535, 0, 1]"
"(110, -80, 2, 0)","[44.34326428257935, 0, 1]"
"(110, -80, 3, 0)","[41.33715120769514, 0, 1]"
"(110, -90, 4, 0)","[37.82122948268437, 0, 1]"
"(100, -90, 5, 0)","[33.709040330624994, 0, 1]"
"(100, -100, 6, 0)","[28.899462374999995, 0, 1]"
"(90, -100, 7, 0)","[-4.954482198305149, 0, 2]"
"(90, -110, 8, 0)","[16.694999999999997, 0, 1]"
"(90, -120, 9, 0)","[-194.46539828743204, 0, 2]"
"(80, -130, 10, 0)","[-900.0, -201.31610166126512, 40]"
"(80, -140, 10, 0)","[-900.0, -281.4703558511416, 16]"
"(70, -150, 10, 0)","[100.61816029912328, 0, 1]"
"(420, 10, -7, 0)","[199.97520372609762, 0, 349]"
"(350, 30, -2, 0)","[199.96803187802115, 0, 349]"
"(350, 30, 1, 0)","[199.9647462833048, 0, 349]"
"(350, 10, 6, 0)","[199.95812142382258, 0, 349]"
"(280, -10, -5, 0)","[199.91508059430032, 0, 1712]"
"(280, 0, -1, 0)","[199.88628751401026, 0, 1712]"
"(280, 0, 0, 0)","[199.92113214739697, 0, 1563]"
"(280, -10, 4, 0)","[199.90797357083122, 0, 863]"
"(210, -30, -5, 0)","[114.81726909804753, 0, 4]"
"(210, -20, -1, 0)","[119.98153335213658, 0, 3]"
"(210, -20, 0, 0)","[117.80753488082345, 0, 3]"
"(140, -30, 3, 0)","[199.23158784518117, 0, 68]"
"(140, -30, 4, 0)","[199.24647242467685, 0, 35]"
"(140, -100, -9, 0)","[99.67163458000152, 0, 6]"
"(140, -90, -8, 0)","[199.46644509809016, 0, 81]"
"(140, -90, -7, 0)","[85.53007583663538, 0, 2]"
"(140, -80, -6, 0)","[83.01907342347589, 0, 6]"
"(140, -70, -5, 0)","[199.5255651530032, 0, 148]"
"(140, -70, -4, 0)","[78.20780760409893, 0, 5]"
"(130, -70, -3, 0)","[70.88892035474406, 0, 4]"
"(130, -70, -2, 0)","[65.05299099229757, 0, 2]"
"(130, -60, -1, 0)","[62.08755202062757, 0, 4]"
"(120, -60, 0, 0)","[55.5717801911557, 0, 3]"
"(120, -70, 1, 0)","[58.428136849208684, 0, 2]"
"(110, -70, 2, 0)","[44.636284795871674, 0, 4]"
"(110, -70, 3, 0)","[35.560130946500415, 0, 4]"
"(110, -70, 4, 0)","[29.801765346361982, 0, 4]"
"(100, -80, 5, 0)","[198.44745632893006, 0, 9]"
"(100, -90, 6, 0)","[182.53015689104, 0, 5]"
"(90, -90, 7, 0)","[-70.23271507570686, 197.10632724909186, 36]"
"(90, -100, 8, 0)","[-19.043163389830582, -855.0300829638501, 7]"
"(90, -110, 9, 0)","[3.8480670103565053, -852.8516413986484, 8]"
"(80, -120, 10, 0)","[-908.1529473910648, 3.4121914331845478, 8]"
"(70, -120, -9, 0)","[-137.03037121628861, -918.1437062547313, 18]"
"(70, -110, -8, 0)","[-277.3584904764396, -857.2527225024513, 21]"
"(70, -110, -7, 0)","[-441.5623150671325, -862.0865090383948, 31]"
"(60, -100, -6, 0)","[-371.3932437450222, -921.7542039367742, 5]"
"(60, -90, -5, 0)","[-316.99831358243813, -1112.1624967141545, 12]"
"(50, -90, -4, 0)","[-536.5619710325525, -1556.1982952076537, 7]"
"(50, -90, -3, 0)","[-564.6203128508567, -1498.213994150935, 13]"
"(50, -90, -2, 0)","[-824.0300099150057, -2278.3938489744132, 15]"
"(40, -80, -1, 0)","[10.9134, 0, 3]"
"(40, -80, 0, 0)","[-640.2375000000001, -1326.4221601966356, 4]"
"(30, -90, 1, 0)","[89.09058082418191, -900.0, 3]"
"(30, -90, 2, 0)","[-990.0, -1674.6512983954244, 3]"
"(30, -90, 3, 0)","[-887.4470350582415, 0, 2]"
"(80, -160, -9, 0)","[78.37246183670955, 0, 4]"
"(80, -150, -8, 0)","[70.56633208889454, 0, 3]"
"(70, -140, -6, 0)","[60.64621131140678, 0, 4]"
"(70, -130, -5, 0)","[53.981015141033396, 0, 4]"
"(60, -130, -4, 0)","[47.65448029643394, 0, 4]"
"(60, -120, -3, 0)","[38.53538297474156, 0, 5]"
"(50, -120, -1, 0)","[-638.4653542567124, -884.956275, 6]"
"(50, -120, 0, 0)","[10.1625957, 0, 4]"
"(40, -120, 1, 0)","[-536.7335625000001, 0, 2]"
"(40, -120, 2, 0)","[-705.25125, -1669.5, 5]"
"(30, -130, 3, 0)","[-900.0, 0, 1]"
"(30, -130, 4, 0)","[-990.0, -900.0, 3]"
"(30, -140, 5, 0)","[121.80556936892765, 0, 1]"
"(280, -20, -7, 0)","[199.92560200137683, 0, 1938]"
"(280, 0, -2, 0)","[199.89544650606751, 0, 1938]"
"(280, 0, 1, 0)","[199.91810121945, 0, 1556]"
"(210, -20, 6, 0)","[199.85751816839883, 0, 1733]"
"(210, -40, -7, 0)","[133.35340905330537, 0, 3]"
"(210, -20, -2, 0)","[115.88517534189211, 0, 3]"
"(210, -20, 1, 0)","[115.49764103762143, 0, 2]"
"(140, -40, 6, 0)","[90.53106012709087, 0, 3]"
"(140, -80, -7, 0)","[199.55632242373434, 0, 172]"
"(130, -60, -2, 0)","[63.99120153150872, 0, 2]"
"(120, -60, 1, 0)","[56.7886520530046, 0, 1]"
"(100, -80, 6, 0)","[197.54956805513888, 0, 21]"
"(80, -110, -9, 0)","[-7.392437840133407, -646.3821713586992, 13]"
"(70, -100, -8, 0)","[-409.9432592308151, -602.9240055370378, 13]"
"(70, -90, -7, 0)","[-81.75099620548319, -854.91977991823, 11]"
"(70, -90, -6, 0)","[-26.91704725773389, -234.03161217342858, 14]"
"(60, -80, -5, 0)","[-80.24555119274022, -723.9156905837915, 8]"
"(60, -80, -4, 0)","[-37.80877259157802, -992.7962546482978, 6]"
"(50, -80, -3, 0)","[-1315.2979679384034, -1458.0990750194815, 3]"
"(50, -70, -2, 0)","[-56.20242689503364, 0, 4]"
"(50, -70, -1, 0)","[-79.71907258124112, -2171.859576864831, 9]"
"(40, -70, 0, 0)","[-163.51412335604465, 0, 4]"
"(40, -70, 1, 0)","[-202.94832556262534, -2351.9350167248017, 6]"
"(30, -80, 2, 0)","[-900.0, 0, 1]"
"(30, -80, 3, 0)","[-900.0, -1605.9077849507696, 3]"
"(30, -80, 4, 0)","[-1660.5730256621353, -1059.7006698905295, 4]"
"(420, 70, -7, 0)","[199.97833258684372, 0, 360]"
"(350, 90, -3, 0)","[199.97137446128124, 0, 353]"
"(350, 90, -2, 0)","[199.96944978784472, 0, 360]"
"(350, 90, 1, 0)","[199.96185548255843, 0, 360]"
"(350, 90, 2, 0)","[199.9593198747239, 0, 353]"
"(350, 70, 6, 0)","[199.94752388053212, 0, 360]"
"(210, 0, 0, 0)","[199.87589224899898, 0, 1539]"
"(210, -10, 3, 0)","[199.80324182804014, 0, 864]"
"(210, -10, 4, 0)","[199.8657096771603, 0, 1539]"
"(210, -20, 5, 0)","[199.7703785597189, 0, 705]"
"(140, -30, -3, 0)","[65.06508475728074, 0, 1]"
"(140, -30, -2, 0)","[65.57319854652718, 0, 1]"
"(140, -20, -1, 0)","[199.52965055768504, 0, 250]"
"(140, -20, 0, 0)","[199.51970731581454, 0, 249]"
"(140, -30, 1, 0)","[67.67550176826889, 0, 1]"
"(140, -30, 2, 0)","[68.62631785762444, 0, 1]"
"(420, -20, -9, 0)","[199.9803623595877, 0, 377]"
"(350, 0, -6, 0)","[199.97683975058175, 0, 380]"
"(350, 10, -4, 0)","[199.97409837109151, 0, 377]"
"(350, 10, -3, 0)","[199.9781775672343, 0, 364]"
"(350, 10, 2, 0)","[199.97021155170358, 0, 364]"
"(350, 10, 3, 0)","[199.961307048204, 0, 377]"
"(350, 0, 5, 0)","[199.956427716915, 0, 380]"
"(350, -20, 8, 0)","[199.9473373583819, 0, 377]"
"(350, -30, 9, 0)","[199.94432668076757, 0, 380]"
"(280, -50, -8, 0)","[199.93887482133684, 0, 261]"
"(280, -30, -5, 0)","[199.9300576941034, 0, 190]"
"(280, -20, -1, 0)","[199.91707847430223, 0, 190]"
"(280, -20, 0, 0)","[199.9136452722718, 0, 190]"
"(280, -30, 3, 0)","[199.9025500594476, 0, 339]"
"(280, -30, 4, 0)","[199.8976040828096, 0, 190]"
"(280, -40, 5, 0)","[71.23714750604391, 0, 1]"
"(210, -50, 7, 0)","[199.8834491968498, 0, 261]"
"(210, -80, -9, 0)","[199.84001857940837, 0, 328]"
"(210, -70, -8, 0)","[199.85971725984876, 0, 331]"
"(210, -60, -7, 0)","[199.85525631142588, 0, 354]"
"(210, -60, -6, 0)","[199.8203761043906, 0, 333]"
"(210, -50, -5, 0)","[199.84580506807987, 0, 334]"
"(210, -50, -4, 0)","[199.80542496248543, 0, 328]"
"(210, -50, -3, 0)","[199.75020756479057, 0, 262]"
"(210, -40, -2, 0)","[199.83217042831814, 0, 354]"
"(210, -40, -1, 0)","[199.828312675265, 0, 334]"
"(210, -40, 0, 0)","[199.82503055013444, 0, 334]"
"(210, -40, 1, 0)","[199.82251189797586, 0, 354]"
"(210, -50, 2, 0)","[199.69122844516633, 0, 262]"
"(140, -50, 3, 0)","[199.8266810487078, 0, 70]"
"(140, -50, 4, 0)","[199.82159537641044, 0, 182]"
"(140, -60, 5, 0)","[199.7113236548887, 0, 333]"
"(140, -60, 6, 0)","[199.83000066870966, 0, 354]"
"(140, -70, 7, 0)","[199.83591652720435, 0, 331]"
"(140, -80, 8, 0)","[199.68110642876516, 0, 328]"
"(140, -90, 9, 0)","[199.6717673732128, 0, 296]"
"(140, -70, -3, 0)","[62.174859730804776, 0, 1]"
"(130, -60, 0, 0)","[55.585896085447175, 0, 2]"
"(130, -60, 1, 0)","[49.03306918178994, 0, 2]"
"(120, -70, 2, 0)","[40.94418022662396, 0, 1]"
"(120, -70, 3, 0)","[38.216670801153995, 0, 2]"
"(110, -80, 5, 0)","[20.449844999999996, 0, 2]"
"(110, -80, 6, 0)","[10.6695, 0, 2]"
"(100, -90, 7, 0)","[-428.0610924167735, 199.61686121551747, 20]"
"(100, -100, 8, 0)","[-111.2165190667984, -851.9931533958444, 3]"
"(90, -100, -9, 0)","[199.16508391489398, -260.64927047488294, 196]"
"(90, -90, -8, 0)","[199.78649863470037, 0, 456]"
"(80, -80, -7, 0)","[-73.2471194723644, 199.0532721862701, 1013]"
"(80, -80, -6, 0)","[-30.332207953330567, 199.69476902467693, 64]"
"(70, -70, -5, 0)","[-66.0278353977346, -735.2966864777551, 11]"
"(70, -70, -4, 0)","[-89.7557882026352, -894.8100965387832, 16]"
"(70, -70, -3, 0)","[-748.851905105423, 153.6124517866367, 6]"
"(60, -60, -2, 0)","[-569.7973695255995, -714.5045042975754, 3]"
"(60, -60, -1, 0)","[-183.7257361286645, -2115.41698643083, 10]"
"(50, -60, 0, 0)","[-101.29153560188452, -1469.269487327772, 4]"
"(50, -60, 1, 0)","[-729.9042604892252, -1259.386824849352, 7]"
"(50, -70, 2, 0)","[13.48219172989225, 0, 4]"
"(40, -70, 3, 0)","[-1420.379832564028, -1547.4038106481391, 5]"
"(40, -70, 4, 0)","[-1090.1603093051249, -2889.683767665197, 5]"
"(30, -80, 5, 0)","[-900.0, -1736.8470660578446, 2]"
"(30, -80, 6, 0)","[-1751.1741457242144, -900.0, 3]"
"(30, -90, 7, 0)","[-890.2621587417714, -900.0, 3]"
"(280, 0, -3, 0)","[199.90353477224366, 0, 2395]"
"(280, 0, 2, 0)","[199.91489914291017, 0, 1579]"
"(280, -20, 6, 0)","[199.90127912097856, 0, 503]"
"(280, -30, 7, 0)","[199.89839422231108, 0, 484]"
"(210, -50, -9, 0)","[199.87283872791704, 0, 68]"
"(210, -40, -8, 0)","[199.93770744939428, 0, 224]"
"(210, -30, -7, 0)","[199.8655680704975, 0, 407]"
"(210, -30, -6, 0)","[131.69227451330678, 0, 4]"
"(210, -20, -5, 0)","[199.85457743127586, 0, 342]"
"(210, -20, -4, 0)","[199.84271783857915, 0, 68]"
"(210, -10, -3, 0)","[199.83305153764644, 0, 547]"
"(210, -10, -2, 0)","[199.8339173892397, 0, 407]"
"(140, -30, 6, 0)","[129.79774263846735, 0, 2]"
"(140, -40, 7, 0)","[199.8506936923394, 0, 124]"
"(140, -50, 8, 0)","[199.6259863835351, 0, 68]"
"(140, -60, 9, 0)","[54.85198063353841, 0, 4]"
"(140, -70, 10, 0)","[43.328930392015806, 0, 8]"
"(120, -60, 2, 0)","[41.675253534986666, 0, 1]"
"(90, -90, -9, 0)","[193.7702197243317, 0, 1212]"
"(90, -80, -8, 0)","[195.2271204784563, 0, 725]"
"(90, -70, -7, 0)","[197.452381554595, 0, 301]"
"(80, -70, -6, 0)","[-50.96805950145095, 199.54923002653646, 255]"
"(80, -60, -5, 0)","[196.6133282047897, 0, 301]"
"(70, -60, -4, 0)","[-403.0271075246605, 99.40441246918303, 12]"
"(70, -60, -3, 0)","[-480.7512071542312, -862.4063043252035, 32]"
"(70, -50, -2, 0)","[199.58887503896023, 0, 117]"
"(60, -50, -1, 0)","[-26.19201636618355, 199.64278801203767, 47]"
"(60, -50, 0, 0)","[-223.5684761891436, -372.63071704066886, 13]"
"(50, -50, 1, 0)","[21.094962236037762, 0, 3]"
"(50, -60, 2, 0)","[-819.7043174948153, -876.215116665, 15]"
"(50, -60, 3, 0)","[-649.2805388536907, -880.100537625, 14]"
"(40, -60, 4, 0)","[-638.7885, -891.4050000000001, 4]"
"(40, -70, 5, 0)","[-1210.016434275, -4158.848702518514, 9]"
"(30, -70, 6, 0)","[-900.0, 0, 1]"
"(30, -80, 7, 0)","[-1749.182722187553, -1669.5, 3]"
"(30, -90, 8, 0)","[-887.933008406495, -1623.916606397121, 3]"
"(350, 20, -5, 0)","[199.97237401883768, 0, 351]"
"(350, 30, -1, 0)","[199.96685147979025, 0, 351]"
"(350, 30, 0, 0)","[199.9657475807885, 0, 351]"
"(350, 20, 4, 0)","[199.96089781896228, 0, 351]"
"(280, -30, -9, 0)","[199.93318558531737, 0, 2549]"
"(280, -20, -8, 0)","[199.9122757947134, 0, 2030]"
"(280, -10, -6, 0)","[199.920165424427, 0, 2808]"
"(280, 0, -4, 0)","[199.90836952574944, 0, 2549]"
"(280, 0, 3, 0)","[199.88480119261433, 0, 1312]"
"(280, -10, 5, 0)","[199.8783681518123, 0, 719]"
"(210, -20, 7, 0)","[199.8699896293232, 0, 2030]"
"(210, -30, 8, 0)","[199.86838615826284, 0, 2549]"
"(210, -40, 9, 0)","[-458.575002315997, 199.86302371429636, 2808]"
"(210, -50, 10, 0)","[-549.4790151057018, -800.9810181603342, 4]"
"(210, -20, -3, 0)","[120.6338073828977, 0, 3]"
"(140, -30, 5, 0)","[99.54935046251947, 0, 3]"
"(140, -80, -5, 0)","[75.86767550150459, 0, 1]"
"(130, -70, -1, 0)","[59.40742874019278, 0, 1]"
"(120, -70, 0, 0)","[58.95605700607343, 0, 1]"
"(110, -80, 4, 0)","[35.28405861602765, 0, 1]"
"(60, -100, -5, 0)","[-559.8995049931345, -878.6138340748049, 20]"
"(40, -90, -1, 0)","[-928.2763679780818, -2908.790697441781, 5]"
"(40, -90, 0, 0)","[-817.9627139768812, -892.3050000000001, 6]"
"(30, -80, -9, 0)","[-906.0249104040051, -3767.958657457252, 32]"
"(30, -70, -8, 0)","[-901.5944555535632, -3682.706415379458, 19]"
"(420, 20, -8, 0)","[199.9802533847357, 0, 364]"
"(420, 30, -7, 0)","[199.979929090596, 0, 360]"
"(350, 40, -5, 0)","[199.9772623437595, 0, 369]"
"(350, 50, -2, 0)","[199.97338982744375, 0, 360]"
"(350, 50, -1, 0)","[199.97148758860016, 0, 369]"
"(350, 50, 0, 0)","[199.96942111973814, 0, 369]"
"(350, 50, 1, 0)","[199.9671898545318, 0, 360]"
"(350, 40, 4, 0)","[199.96004211916357, 0, 369]"
"(350, 30, 6, 0)","[199.95449751959768, 0, 360]"
"(350, 20, 7, 0)","[199.95165737128673, 0, 364]"
"(280, -10, -7, 0)","[199.91014866462098, 0, 1170]"
"(280, 0, -5, 0)","[199.90422666882, 0, 1464]"
"(280, 10, -2, 0)","[199.89556903277233, 0, 1170]"
"(280, 10, -1, 0)","[199.8936493851317, 0, 1464]"
"(280, 10, 0, 0)","[199.89193382058806, 0, 1324]"
"(280, 10, 1, 0)","[199.89042339694475, 0, 911]"
"(280, 0, 4, 0)","[199.88331818660328, 0, 575]"
"(210, -10, 6, 0)","[199.83268631668136, 0, 1020]"
"(140, -20, 3, 0)","[137.71583229180402, 0, 13]"
"(140, -20, 4, 0)","[134.79113219457716, 0, 7]"
"(130, -70, -4, 0)","[69.61002690330618, 0, 1]"
"(120, -60, -1, 0)","[56.51387206343813, 0, 1]"
"(110, -60, 1, 0)","[47.16402350047028, 0, 1]"
"(100, -70, 4, 0)","[199.6673216844203, 0, 18]"
"(90, -80, 6, 0)","[-79.28889087846495, 199.622331822816, 70]"
"(80, -90, -9, 0)","[198.2506384019454, -772.4084027900406, 692]"
"(80, -80, -8, 0)","[197.99642570144476, 0, 1154]"
"(70, -70, -7, 0)","[-968.4093961180117, 199.72867056642426, 163]"
"(70, -70, -6, 0)","[-115.82873073978783, -862.2177357174207, 23]"
"(70, -60, -5, 0)","[107.6837185759835, -54.41001402912508, 15]"
"(60, -60, -4, 0)","[-1459.8911358682026, -178.923180824231, 21]"
"(60, -60, -3, 0)","[-223.64092818180845, 0, 2]"
"(50, -50, -2, 0)","[-2291.5809553269664, -1973.7591785394407, 15]"
"(50, -50, -1, 0)","[-669.5795408444795, -948.375709239698, 9]"
"(50, -50, 0, 0)","[-45.909103274999985, -1104.101403689702, 3]"
"(40, -50, 1, 0)","[-767.1943305, -1660.8783287144886, 6]"
"(40, -60, 2, 0)","[9.0, 0, 1]"
"(30, -60, 3, 0)","[2.7848161291792906, -2351.106910015657, 4]"
"(30, -60, 4, 0)","[89.36425402117347, -2727.734015427143, 3]"
"(30, -70, 5, 0)","[101.21898111211422, 0, 1]"
"(210, 0, 4, 0)","[199.8613968091364, 0, 1280]"
"(210, -10, 5, 0)","[199.86735629804724, 0, 2442]"
"(140, -20, 1, 0)","[199.51269335853803, 0, 295]"
